rating,time,software_type,author,country_id,language,content,url,Sentiment(From Appbot)
1,2019-03-11,google_play,이선우,147,ko,저만 그런지 요즘 어플에서 대여소 선택이 잘 안되네요,https://appbot.co/apps/2127682/reviews/1278242860,negative
1,2019-03-10,google_play,Donghyun Seo,147,ko,노트9인데 카카오페이 결제 안됩니다. 제발 앱좀 똑바로 만들어주세요. 삼성페이 결제도 지원해주시구요...,https://appbot.co/apps/2127682/reviews/1278242865,negative
1,2019-03-10,google_play,exodus broneze,147,ko,한개도 아깝다. 뭘 눌러도 메인화면으로 리다이렉트됨 10번당해서 ㅅ자 욕이나오기 시작하면 그때 작동됨,https://appbot.co/apps/2127682/reviews/1278242871,negative
2,2019-03-10,google_play,won3301,147,ko,카카오페이가 안 돼요,https://appbot.co/apps/2127682/reviews/1278242872,neutral
4,2019-03-09,google_play,SH Jang,147,ko,카카오페이 결제가 정상적으로 이루어지지 않습니다. 메시지결제 요청후 화면이 안 넘어갑니다 확인해주세요,https://appbot.co/apps/2127682/reviews/1278242873,mixed
1,2019-03-09,google_play,우성원,147,ko,본인 인증 방식좀 바꿔주세요 자기 명의로 폰 없는 사람은 어떻게 하라는 겁니까? 카드 결제할 때 이메일 인증 방식을 쓰던가 휴대폰 공인인증 있는 사람은 공인인증서로 쓰게 바꿔주세요. 제가 제 카드 결제하는데 뭔일인지,https://appbot.co/apps/2127682/reviews/1278242874,negative
1,2019-03-09,google_play,오국진,147,ko,별하나도 아까움 시에서 하는거라고는 믿을수 없게 쓰레기중에 쓰레기 회원 가입도 안되고 비번 찾기 하면 정보 없다하고 진짜 답이 없음,https://appbot.co/apps/2127682/reviews/1278242877,negative
1,2019-03-08,google_play,제나스토리,147,ko,욕나오네!! 이걸 앱이라고 만들었냐??,https://appbot.co/apps/2127682/reviews/1278242882,negative
1,2019-03-07,google_play,장정국,147,ko,카카오 결제도 잘 안되네요 결제 했고 브라우저 이동하라해서 앱으로 갔는데 결제 완료도 안되고... 어찌하라는건지...,https://appbot.co/apps/2127682/reviews/1278242886,negative
1,2019-03-07,google_play,JiYeong Lee,147,ko,제발 다시만들어주세요 쓰고싶어도 빌리는데 시간쓰고 타지를 못하네요 타고싶을때 똭똭해야되는데 ux고려안하고 짠느낌..,https://appbot.co/apps/2127682/reviews/1278242887,negative
1,2019-03-07,google_play,헤어해요,147,ko,따릉이 앱 비밀번호 찾기에서 휴대폰으로 발송하나 이메일로 발송하나 두가지 다 임시비밀번호가 발송 되었다는 메시지만 나오고 내용 들어오지 않아 로그인을 못하고 있읍니다 체크 부탁드립니다,https://appbot.co/apps/2127682/reviews/1278242888,negative
5,2019-03-06,google_play,KIM Johnny,147,ko,따릉이 잘 사용하고 있습니다. 강사합니다.,https://appbot.co/apps/2127682/reviews/1278242889,positive
1,2019-03-05,google_play,이규현,147,ko,대여장소 클릭해도 뜨질않아요 돈내고 정기권산건데,https://appbot.co/apps/2127682/reviews/1278242890,negative
1,2019-03-05,google_play,추Q식,147,ko,못씀 Sns연동로그인이 안되고 카카오페이결재도 하다가 막힌다. 오류가 많은 뷸량품,https://appbot.co/apps/2127682/reviews/1278242891,negative
2,2019-03-03,google_play,SeungHo Joo,147,ko,"다 괜찮은데.... 신용카드 결제 하려면 왜 신용카드를 직접 입력해야 하나요... 앱카드 같은거 연동 부탁드리고, 제로페이 같은것도 넣으시면 좋겠네요",https://appbot.co/apps/2127682/reviews/1278242892,negative
1,2019-03-03,google_play,임상민,147,ko,개발자는 카카오페이 결제방식중 QR코드를 어떻게 스캔하라고 만든건지....이해할수없다. 내가 바보인가? 아무리 생각해도 QR코드와 카메라의 접촉을 미리 예상한 폴더블폰을 예측해서 만든 위한기능인겁니까? 따릉이 만들고 보급한건 좋지만 주변 프로그램이나 시설들이 너무 질 떨어집니다. 다들알아서 잘 결제잘하고 사용하는 대한민국 국민들 대단합니다. 박수. 카카오와 따릉이 둘다 확인하고 만들며 사용자들 당황 시키지 말아주세요. 복잡하게 결제했습니다.,https://appbot.co/apps/2127682/reviews/1278242893,negative
1,2019-03-03,google_play,하동혁,147,ko,"앱 개발자가 만들고 써봤는지 참 궁금하네요 강 없애시죠 결제도 안되고 로그인 할 때마다 카톡 들락날락 ㅡ.,ㅡ",https://appbot.co/apps/2127682/reviews/1278242949,negative
1,2019-03-02,google_play,ccc ccc,147,ko,돈주고 사겠다는데 사지도 못하게 해놨네 대체 머할라고 만든거,https://appbot.co/apps/2127682/reviews/1278242952,negative
2,2019-03-02,google_play,siko,147,ko,1. 카카오페이 결제가 안됨. (결제신청 ㅡ 결제 ㅡ 진행안되서 다시 의 무한반복) 2. 네이버 로그인시 아이디 저장기능좀 추가 해주시져,https://appbot.co/apps/2127682/reviews/1278242955,negative
1,2019-03-01,google_play,Yo Won Chung,134,ko,1개 별도 진심으로 아깝다. 이건 솔직히 그냥 아웃소싱하지 뭘 자자체에서 한다고 이렇게 엉터리로 만들었을까... 정말 간편결제도 옵션은 있지만 제대로 안되고... 카드결제로 드디어 하게되면 대여는 비밀번호를 요구하는데 이 비번은 도대체 어디 있는건지 암걸려서 못 썼습니다.,https://appbot.co/apps/2127682/reviews/1278241249,negative
1,2019-03-01,google_play,임마몰러,147,ko,어플 개발자가 누군지는 모르겠지만 정말 거지같이 만들었네요. 개발자들이 써보라고 해요. 이 어플이 얼마나 거지같은지.,https://appbot.co/apps/2127682/reviews/1278242960,neutral
1,2019-02-28,google_play,jieyong kim,147,ko,이따위로 거지같이 만들기도 어려울 정도 유저 편의성 따윈 개나줘버린 구성 성질나서 휴대폰 집어던지게 만드는 결제시스템 애들하고 나들이 나와서 써보려다 30분만에 화딱지나서 집어치움 똑바로 좀 만드쇼,https://appbot.co/apps/2127682/reviews/1278242966,negative
1,2019-02-27,google_play,Raegeon Gwak,147,ko,카카오페이로 결제해도 창이 도저히 넘어가지 않습니다. 개편 후에도 결제가 오류도 많고 너무 불편해요. 일부러 이렇게 만들기도 어렵습니다. 개발자나 담당부서에서 다른 앱들을 안 써보는 건지 무신경한건지..이정도면 직무유기 수준 같은데요. 코레일앱 편의성 10분의 1도 안됨. 오류는 없어야죠....,https://appbot.co/apps/2127682/reviews/1278242969,negative
1,2019-02-27,google_play,핑크로즈블루,147,ko,아니 결제를 하라는거야 말라는거야 타지말란겁니까? 신용카드결제는 개번거롭게 돼있고 카카오페이는 큐얼코드결제는 어떤 머저리가 생각했는지 모르겠고 핸드폰결제는 카톡가서 등록완료하고 오라는데 결제하고 원래 웹으로 돌아가면 완료될거라는데 개뿔 완료되긴커녕 새로고침도못하고~ 유효하지않다고만 뜨고 날좋아져서 오랜만에 자전거타려고 기분좋았는데 4번시도해보고 짜증나서 안탑니다 평점이 이정도로 안좋으면 개선을 해야하는거아니에요? 뭐하세요?,https://appbot.co/apps/2127682/reviews/1278242974,negative
1,2019-02-27,google_play,Google 사용자,147,ko,최악입니다,https://appbot.co/apps/2127682/reviews/1278242975,negative
2,2019-02-26,google_play,Google 사용자,147,ko,"고쳐야 할 점들. 로그인 세션 저장, 반납 후 재 대여시 지도 표시, 사용하기 너무 불편한 UI, 그 외 자잘한 버그",https://appbot.co/apps/2127682/reviews/1278242976,negative
1,2019-02-26,google_play,양재승,147,ko,카카오 결제 진행이 안돼요,https://appbot.co/apps/2127682/reviews/1278242977,negative
2,2019-02-25,google_play,Choi Jaewoo,147,ko,간편결제가 아니라 불편결제...,https://appbot.co/apps/2127682/reviews/1278242978,neutral
1,2019-02-25,google_play,Paul Lee,147,ko,결제 방법이 참... 답답하다 ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278242979,negative
1,2019-02-25,google_play,박근호,147,ko,쓰려고 하는데 왜 결제가 안되죠 어디서 결제를.해야 쓸수있는 건가요?,https://appbot.co/apps/2127682/reviews/1278242980,negative
1,2019-02-23,google_play,안준성,147,ko,카카오 페이 결제가 안됩니다 아니 어플로 결제해서 마지막까지 가보면 결제가 안되는데 왜 이러는거죠? 제가 굳이 모바일 웹 페이지까지 들어가면서 해야만 결제가 되는거죠? 친절한 설명과 따릉이 결제 관련 향후 대책이 궁금합니다.,https://appbot.co/apps/2127682/reviews/1278242981,negative
3,2019-02-23,google_play,김민규,147,ko,진짜 따릉이 너무 좋은데 잘썼다가 겨울지나서 결제하려니 카카오페이넘어가서 며칠을 결제인증 다 하고해도 결제가 안되네요.. 왜이러나요,https://appbot.co/apps/2127682/reviews/1278242982,negative
1,2019-02-23,google_play,박성진,147,ko,앱킬때마다 로그인 귀찮아죽겠고 요금 싸긴한대 매일 타는게 똑같진않으니 30일권 7일권 이렇게가아니라 30회이용권 7회이용권 이렇게있었으면 좋겠는대..,https://appbot.co/apps/2127682/reviews/1278242984,negative
1,2019-02-23,google_play,Google 사용자,147,ko,불편하게 만들었어요 대연번호도 불편하고 이거 만든사람은 이 앱 써보긴 했나요?? 원숭이가 만들어도 잘 만들겠네요,https://appbot.co/apps/2127682/reviews/1278242985,negative
1,2019-02-22,google_play,구나몽,147,ko,거지같은 어플 카카오페이 결제해도 넘어가지도 않고 욕만 나온다 30분 씨름해도 안돼서 택시탐 ㅅㄱ,https://appbot.co/apps/2127682/reviews/1278242987,negative
1,2019-02-22,google_play,방윤정,147,ko,앱 너무 거지같다ㅠ 이용권 구매 전에 지도에서 대여소 적절한 위치에 있는지 확인 할수 있게 수정해주세요 뭔 다짜고짜 이용권 구매부터 하란건지;;,https://appbot.co/apps/2127682/reviews/1278242988,negative
1,2019-02-22,google_play,Lokan Chung,147,ko,카카오 결제 안될거면 왜 만듬?,https://appbot.co/apps/2127682/reviews/1278242989,negative
1,2019-02-19,google_play,Youn Ku Choi,147,ko,제발 결제좀 원활하게 되게 좀 만들어주세요. 그리고 카톡 결제하는데 큐알코드 스캔이라고 하고 큐알코드 띄워놓으면 핸드폰으로 결제하는 사람은 어떻게 결제하나요...? 메세지로 결제하기해도 카톡상으로 결제해도 따릉이 앱으로 넘어가서 최종결제가 안되요. 진짜 따릉이가 필요한 순간에 결제가 안되서 못하는 경우가 많습니다. 그리고 신용카드 결제도 카드사별 간편결제 되도록 뚫어주시면 안돠는건가요? 무슨 제약이 있어서 안하시는건지는 모르겠는데 따릉이가 눈앞에있는데 결제가 안되서 못쓰니까 진짜 승질나요,https://appbot.co/apps/2127682/reviews/1278242991,negative
4,2019-02-19,google_play,Google 사용자,147,ko,뭐 한시간에 천원이고 좋네요,https://appbot.co/apps/2127682/reviews/1278242992,positive
1,2019-02-19,google_play,Kin Slayer,147,ko,쓰레기어플. 카톡으로 로그인을 앱 킬때마다 요구함. 심지어 웹뷰로 띄우는건지 간편로그인도 안되고 무조건 직접 타이핑 해야됨. 카카오페이로 결제하려고해도 결제도 안 됨. 처음 쓸 때 불편하고 UI도 구리고 대여 시스템도 구림. 꼴에 외국인을 위한거 붙어있는건 더 웃김.,https://appbot.co/apps/2127682/reviews/1278242996,negative
2,2019-02-18,google_play,이정우,147,ko,따릉이 시스템 자체는 좋으나 카카오페이 결제시 자꾸 오류가 납니다 지난번 탈때도 3천원날리고 결국 웹페이지로 결제했네요,https://appbot.co/apps/2127682/reviews/1278243003,negative
1,2019-02-18,google_play,jihyun kim,147,ko,여전하네 욕나온다 대여번호가 와야 말이지.. 어쩌지는건데 1시간씨름하가가 간다 여전하다 공공행정,https://appbot.co/apps/2127682/reviews/1278243008,negative
1,2019-02-16,google_play,부글부글찻주전자,147,ko,앱먹통,https://appbot.co/apps/2127682/reviews/1278243014,neutral
1,2019-02-15,google_play,Plastic Hat,147,ko,"앱 점검 좀 하지. 카카오페이로 결제해도, 페이지가 결제요청에서 안 넘어간다. 공공기관 앱이라 그런지 대충대충 관리하는구나.",https://appbot.co/apps/2127682/reviews/1278243016,negative
1,2019-02-15,google_play,Eun Ji Hwang,147,ko,별 한 개도 아깝다. 뭔 앱이 켜져야 빌리던지 말던지 하지.,https://appbot.co/apps/2127682/reviews/1278243017,negative
5,2019-02-15,google_play,정주윤,147,ko,최고!,https://appbot.co/apps/2127682/reviews/1278243018,positive
2,2019-02-15,google_play,Ellie Han,147,ko,앱이 너어어무 느려요... ㅠㅠ 정말 원활한 와이파이환경에서도 계속 로딩... 속터져서 못쓰겠어요.. 이젠 아무리 기다려도 로딩중에서 화면이 안바뀝니다. 제발 해결좀해주세요...,https://appbot.co/apps/2127682/reviews/1278243019,negative
1,2019-02-12,google_play,김동환,147,ko,어플진짜 너무 별로임. 따릉이는 정말 좋은데 어플이 접근성 다 떨어트린다,https://appbot.co/apps/2127682/reviews/1278243020,negative
1,2019-02-12,google_play,진태형,147,ko,카톡 자동로그인 적용안되고 풀림 작은 세금 도둑들아,https://appbot.co/apps/2127682/reviews/1278243022,mixed
1,2019-02-11,google_play,김대연,147,ko,이용권 결제가 안 됨,https://appbot.co/apps/2127682/reviews/1278243026,negative
3,2019-02-11,google_play,메롱,147,ko,2년정도 따릉이 이용했는데요 불편한점 1. 가끔 대여를 했는데도 연결쇠가 분리되지않아 그대로 빌릴수도 없이 반납되는 자전거가 있습니다(이럴경우 그대로 반납되고 다시 빌리면 연결쇠가 풀립니당) 2. 1번의 이유 혹은 기타 이유로 대여후 바로 반납되면 따릉이 맨처음 화면인 지도화면이 뜨질 않아 다시 대여하는데어려움이 있습니다. 지도화면이든 간략보기든 즐겨찾기를 틀든 전부 반납되었습니다 화면만 뜨고 대여하려면 3분? 가량 기다려야함 3. 앱이 반응이 너무 느리고 구식입니다 제발 개선해주세요 ㅜ,https://appbot.co/apps/2127682/reviews/1278243027,negative
1,2019-02-10,google_play,Googleユーザー,146,ja,なんで一々ログインせなあかんかな？,https://appbot.co/apps/2127682/reviews/1278241504,negative
1,2019-02-09,google_play,젠틀,147,ko,1월부터 쓰게 되었는데... 어플관리를 좀 해주셨으면 합니다 렉 ..... 증말 답답합니다,https://appbot.co/apps/2127682/reviews/1278243030,negative
1,2019-02-09,google_play,O형남자,147,ko,"어플을 사용한뒤엔 좀 꺼지게 만들어요, 뒤로가기를 아무리 눌러도 안 꺼져요~ 관리자가 대체 일은 하는거에요?최종 업데이트가 2016년이라니 참~",https://appbot.co/apps/2127682/reviews/1278243034,negative
1,2019-02-07,google_play,Milk Banana,147,ko,카카오페이 결제 안됨,https://appbot.co/apps/2127682/reviews/1278243037,negative
5,2019-02-07,google_play,ree y,147,ko,정말 좋아요 어쩌다 써보게 됐는데 버스 타기 아깝고 걷기는 먼 거리에 좋아요 왜 이제 알아쓰까... 자전거 사기엔 그랬는데 참 좋아요 다만 앱에서 자꾸 자동 로그인 기능이 안 먹어서 새로 켤 때마다 로그인 해야 해서 진짜 귀찮은데 그래도 다른 어플도 자동 로그인 안 되는 경우가 많으니까요.....ㅜㅅㅜ 귀찮음을 감수하고 쓰려구용... 헿 좋은 아이디어 좋은 정책 감사해요...♥,https://appbot.co/apps/2127682/reviews/1278243041,positive
1,2019-02-05,google_play,장형준,147,ko,무한로딩 장난하냐 평가 이렇게 안 좋으면 좀 개선 하시지? 아 진짜 욕나오게 한다 어플 개젖같네 진짜,https://appbot.co/apps/2127682/reviews/1278243045,negative
1,2019-02-02,google_play,짱돌,147,ko,한동안 로그인 잘되나싶더니 또안됨 또 뭘건드렸기에 또 이럼? 재대로좀 만드쇼,https://appbot.co/apps/2127682/reviews/1278243050,negative
5,2019-02-01,google_play,백문석,147,ko,서울자전거 따릉이!! 넘 좋아요!! 참 좋아요!! 짱 좋아요!!,https://appbot.co/apps/2127682/reviews/1278243088,positive
1,2019-01-31,google_play,won young Lee,147,ko,"자전거 대여되는건 좋으나, 에러가 너무많고 렉도 자주걸리고 자동로그인도 안되고 엄청 불편함. 대중교통환승도 1년 정기권만된다는데, 미리 자세히 안내를 해주던가.",https://appbot.co/apps/2127682/reviews/1278243089,negative
2,2019-01-31,google_play,김예지,147,ko,결제하려는데 왜 안되는지 약속시간 다 지나도록 안되서 덜덜 떨면서 결제하다가 계속 안되서 걍 버스탐 시간아까워서 참,https://appbot.co/apps/2127682/reviews/1278243090,negative
1,2019-01-30,google_play,홍진기,147,ko,아니 인증번호가 왜안와...,https://appbot.co/apps/2127682/reviews/1278243091,negative
1,2019-01-29,google_play,misteik,147,ko,구동 에러가 많이 발생함. 출근때 마니 당해서 택시비가 따릉이 보다 많이 나감,https://appbot.co/apps/2127682/reviews/1278243092,neutral
1,2019-01-28,google_play,Byung Jun,147,ko,결제수단 폰빼고되는게없네요?,https://appbot.co/apps/2127682/reviews/1278243093,neutral
2,2019-01-28,google_play,Fault De,147,ko,어플열면 자동로그인 좀 유지하게 해줘라.,https://appbot.co/apps/2127682/reviews/1278243094,negative
1,2019-01-27,google_play,Google 사용자,147,ko,결제 여러번시도해도 안되네요,https://appbot.co/apps/2127682/reviews/1278243112,negative
1,2019-01-26,google_play,BO IM,147,ko,업데이트 후 최악,https://appbot.co/apps/2127682/reviews/1278243121,negative
1,2019-01-25,google_play,Google 사용자,147,ko,어플 상태가 이모양인거 보면 공무원들 어지간히 일하기 귀찮은듯.,https://appbot.co/apps/2127682/reviews/1278243125,negative
1,2019-01-25,google_play,테미,147,ko,인증번호가 안 옴 ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278243129,negative
1,2019-01-22,google_play,김지현,147,ko,자동로그인 하기로 했는데 쓸때마다 로그인ㅇㄹ을?해야해요 자동로그인 안되는기능인가요,https://appbot.co/apps/2127682/reviews/1278243135,negative
1,2019-01-22,google_play,나해,147,ko,회원가입하려고하는데 인증번호가 안와요ㅡㅡ,https://appbot.co/apps/2127682/reviews/1278243140,negative
1,2019-01-19,google_play,ᄀᄂᄃ,147,ko,개불편함 단말장치 해제하는데 10분씀,https://appbot.co/apps/2127682/reviews/1278243145,negative
1,2019-01-07,google_play,유창수,147,ko,출근길에이용해서까치산역에 반납하고 가야하는데보니까 위치보니까좀멀리떨어져있네요.그래서가입안함.까치산역에가까이 설치해주면 가입하겠읍니다.,https://appbot.co/apps/2127682/reviews/1278243151,mixed
4,2019-01-07,google_play,웅이,147,ko,로그인유지체크했는데 어플사용할때마다로그아웃이되네요 불편..,https://appbot.co/apps/2127682/reviews/1278243157,mixed
1,2019-01-06,google_play,SUN Fire,147,ko,아니 무슨 거지같이 만들어서 천원날리고가네 앱도 복잡하고 안빠져서 흔들다 갑자기 반납됐다고하고 다시결제하려니 사용중이라고 하..이딴거에 내세금 쓰지좀마요 돈아까워,https://appbot.co/apps/2127682/reviews/1278243159,negative
1,2019-01-03,google_play,이름없음,147,ko,오류때문에 자꾸 사용에러가 나네요.정기권 구매했는데 이렇게 하루 날리고 전에도 일일권 오류나서 사용못했었습니다. 잦은 오류 수정 부탁드립니다,https://appbot.co/apps/2127682/reviews/1278243160,negative
3,2019-01-01,google_play,Woo ju Son,147,ko,로그인 기록 저장 기능 확인 및 개선 요망,https://appbot.co/apps/2127682/reviews/1278243168,negative
2,2018-12-24,google_play,Iris Baek,147,ko,앱이 전반적으로 사용하기 넘 불편합니다 특히 앱 실행하면 첫지도화면이 시청역중심으로 표시된후 내 주변지도로 넘어가는데 시간이 너무 오래걸리는데다 심지어 내주변지역으로 넘어가지않고 시청역에서 멈추는경우가 더 많습니다 앱을 실행하면 바로 내 주변지역표시를 설정할수있게 해주세요 그리고 지도 오른쪽 gps아이콘 위치가 삼성엣지폰 사용자에겐 상당히 불편합니다 엣지에 걸쳐있어서 그런지 잘 안눌러집니다 위치를 옮겨주시던지 아이콘 사이즈를 키울수있게 해주시던지 부탁드립니다,https://appbot.co/apps/2127682/reviews/1278243175,negative
1,2018-12-22,google_play,이윤구,147,ko,인증번호 기다리다가 걸어갑니다 절대 유용한 앱이 아니네요 차라리 인증번호 시간 기다리느니 편하게 지하철 탑니다 수고하세요,https://appbot.co/apps/2127682/reviews/1278243177,negative
1,2018-12-21,google_play,ewsn69,147,ko,최악 의 어플 이다 1 따릉이자전거 거치대 위치가 틀린곳 이 많고 찾기가 힘들다 특히 야간 과 거치대 에 자전거 가 무두 비어 있을 때 . 2 네비게이션 기능 이 꼭 필요한데 없다 3 자전거를 렌트하고 난 후 어플메인페이지 가 잔여시간 이 먼저 보이고 반납거치대 위치는 빽페이지로 잘 못 되어 일을뿐만 아니라 넥스트 뷰 페이지 창 도 오류 가 많고 실행도 잘 안된다,https://appbot.co/apps/2127682/reviews/1278243180,negative
1,2018-12-21,google_play,박지훈,147,ko,따릉이는 좋은데 이 앱은 참 노답이다. 어느 업체가 수주했는지 몰라도 개발력보단 로비력이 뛰어난가보네...,https://appbot.co/apps/2127682/reviews/1278243182,negative
1,2018-12-21,google_play,와사비나이스,147,ko,"어플버전 체크를 왜자꾸하며, 에러가계속뜨네요 이용하기참어렵네//",https://appbot.co/apps/2127682/reviews/1278243184,neutral
2,2018-12-21,google_play,chi young Lee,147,ko,앱실행이안되네요;;;,https://appbot.co/apps/2127682/reviews/1278243185,negative
1,2018-12-21,google_play,Gyeo1,147,ko,아니 앱 버젼 오류 뜨더니 업데이트도 할 건 없고 지웠다 다시 깔려니까 깔리지도 않ㄴㅔ 병 1신 같은 앱 ㅋㅋㅋ 운영을 할 거면 똑바로 해라 사람 열 받게 하지 말고,https://appbot.co/apps/2127682/reviews/1278243186,negative
1,2018-12-21,google_play,김우주,147,ko,"들어가자마자 앱 버전 체크 않된다 하네요.데이터,와이파이 둘다 않되는데 ...",https://appbot.co/apps/2127682/reviews/1278243187,negative
1,2018-12-21,google_play,양지웅,147,ko,앱 오류가 많습니다. 답답하내요,https://appbot.co/apps/2127682/reviews/1278243188,negative
1,2018-12-21,google_play,임형근,147,ko,자전거는 부족하고 맨날통신장애이고.. 형편없음,https://appbot.co/apps/2127682/reviews/1278243189,negative
1,2018-12-21,google_play,C Lee,147,ko,갤럭시노트9인데 오류 생겼다고 다시 연결하겠습니까?만 반복되고 어플이 안켜져요,https://appbot.co/apps/2127682/reviews/1278243191,negative
1,2018-12-19,google_play,고등어,147,ko,어차피 이거보지도않는거같은데 따릉이 새로운데에다가 만들돈으로 제발 어플좀다시만들어라 공무원들 한달공부시키고 만들었나 진짜 수준 떨어지네 쓰기도불편하고 렉많고 연결도 잘 안되고 통신장애 허다하고 공지사항 나오는꼬라지보면 기가참ㅋㅋㅋㅋㅋ 진짜 돈조금만 투자하면 퀄리티좋게뽑아낼수있는데 대체 어디에 돈을쓰시길래 이딴거 하나 못고치고계시는지 참 궁금합니다 ^^,https://appbot.co/apps/2127682/reviews/1278243193,negative
1,2018-12-19,google_play,동동,147,ko,따릉이 왜접속안됨? 로딩중에서안넘어가,https://appbot.co/apps/2127682/reviews/1278243200,negative
1,2018-12-18,google_play,혼자노는 남자,147,ko,"아이디 가입이 안됩니다. 인증번호를 발송했다는 통보가 오지만, 계속해도 변함이 없네요. 확인 부탁드립니다",https://appbot.co/apps/2127682/reviews/1278243204,negative
1,2018-12-18,google_play,둥당,147,ko,어플 개선 의지 없음,https://appbot.co/apps/2127682/reviews/1278243207,negative
4,2018-12-17,google_play,Google 사용자,147,ko,결제 인증 문자가 너무 늦게 와요 앱이 진짜 비회원한텐 쓰레기인데 회원권을 끊었더니 세상에... 대여하는 데 20초도 안 걸림. 덕분에 잘 타고 댕깁니다.,https://appbot.co/apps/2127682/reviews/1278243212,mixed
5,2018-12-16,google_play,Alex Choi,147,ko,따릉이 길 더 많이 확보해 주세요^^,https://appbot.co/apps/2127682/reviews/1278243215,positive
1,2018-12-15,google_play,박밍밍,147,ko,아니...로그인이 안된다고요...깊은..빡침.. 핵추운데 진짜 짜증나 죽겠어 30분째 로그인안되서 앞에서 얼어뒤지는중 결국엔 택시탔고 진짜 개미똥 같아요 이 어플. 홈페이지 다 로그인이안되네 비회원도안돼 되는거머임? 걍 집어쳐~~~,https://appbot.co/apps/2127682/reviews/1278243221,negative
5,2018-12-10,google_play,II N2RV,147,ko,담당자분 피드백이 좋아요!,https://appbot.co/apps/2127682/reviews/1278243230,positive
1,2018-12-04,google_play,Science Shrestha,134,en,Kind of blows my mind to see this app (used by people on daily basis) hasn't been updated since 2016. Hands down one of the worst app ever.,https://appbot.co/apps/2127682/reviews/1278241252,negative
1,2018-11-30,google_play,Google 사용자,147,ko,그냥 안됨 왜 만들엇지,https://appbot.co/apps/2127682/reviews/1278243232,negative
1,2018-11-30,google_play,강수연,147,ko,앱이 튕기는때가 많음,https://appbot.co/apps/2127682/reviews/1278243235,negative
1,2018-11-30,google_play,이흥현,147,ko,진심으로 그지같은 앱은 처음이다. 이거 때문에 추운날에 10분동안 낑낑대다가 걸어왔다.,https://appbot.co/apps/2127682/reviews/1278243276,negative
1,2018-11-30,google_play,Google 사용자,147,ko,넘 에러가 많아요,https://appbot.co/apps/2127682/reviews/1278243278,negative
1,2018-11-30,google_play,wooshin kwak,147,ko,앱을 열면 몇 달째 연결이 됐다 안됐다 하면서 접속에 장애가 있단다. 첫페이지에서 아예 넘어가질 않고 먹통이다. 하루 이틀도 아니고 어떻게 몇달째 이럴 수가 있나? 조금전에도 따릉이 타려고하는데 자전거 빌리는 시간이 타는 시간보다 더 걸렸다. 업그레이드하기 전이 훨씬 안정적이었다. 서울시 담당 공무원들은 뭐하고 있는지 모르겠다. 따릉이를 안타나보다.,https://appbot.co/apps/2127682/reviews/1278243279,negative
1,2018-11-30,google_play,Google 사용자,147,ko,어플 지도 안뜨고 필요할때마다 에러남 핵구림,https://appbot.co/apps/2127682/reviews/1278243291,negative
1,2018-11-28,google_play,정광직,147,ko,반납처리가 안되면 사용자 책임이라고 과금에 대한 걸 해결해줄수 없다고 하네요. 통신 장애가 하루 이틀 일이 아닌데 통신 장애를 사용자한테 증명하라는건 합리적이지 않은거 같습니다. 다음부터는 반납 알림톡이 안오면 사진찍어두라네요...,https://appbot.co/apps/2127682/reviews/1278243293,negative
3,2018-11-28,google_play,민광명,147,ko,네이버 아이디로 회원 가입 및 로그인 사용 중입니다. 로그인 유지가 되지 않아 접속할때 마다 로그인 해야하는 불편함이 있네요 개선해주세요.,https://appbot.co/apps/2127682/reviews/1278243295,negative
1,2018-11-25,google_play,Pilkyung An,147,ko,결제안됨 장난하나,https://appbot.co/apps/2127682/reviews/1278243305,negative
3,2018-11-23,google_play,Yeonjin Lee,147,ko,"따릉이를 매일 잘 이용하고 있는데요, 앱 UX로 인한 불편한 일이 한 두 번이 아닙니다. 원하는 페이지로 이동하는게 아니라서 history를 보는 것 마냥 이용했던 페이지까지 이동해요. 심하면 종료팝업이 출력되고.. 개인적으로 카카오 로그인을 이용하는데, 로그인 체크를 해도 다음날이면 풀려있더라구요. 불편한 사항이라면 다른 분들도 다 써놨으니 더이상 코멘트를 안할꺼지만요.. 개발자를 대충 구한건진 모르겠는데 세금이 아깝게 느껴지네요 ㅎㅎ",https://appbot.co/apps/2127682/reviews/1278243313,neutral
3,2018-11-22,google_play,Jun Park,147,ko,안열리잖아,https://appbot.co/apps/2127682/reviews/1278243316,positive
2,2018-11-22,google_play,Hye Jin Seo,147,ko,자동로그인 설정해도 따릉이앱 실행할때마다 로그인해야되서 불편하네요.. 앱도 앱같지도않고 참불편합니다..,https://appbot.co/apps/2127682/reviews/1278243320,negative
1,2018-11-21,google_play,오세욱,147,ko,이런거 안남기는데 세상 최악의 어플이네요 따릉이 취지가 좋아서 어플이 중간만해도 대만족일텐데 이건 뭐 초등학생이 만든 어플보다 못하니.. 출퇴근으로 어쩔수없이 따릉이 이용하곤 있지만 어플 개발자 리베이트가 의심될 정도의 수준을 보여주네요,https://appbot.co/apps/2127682/reviews/1278243321,negative
2,2018-11-20,google_play,임이슬,147,ko,제발 어플 딱 켰을 때 로딩중입니다 무한반복인거 좀 어떻게 해주세요 ㅠㅠ,https://appbot.co/apps/2127682/reviews/1278243324,neutral
1,2018-11-20,google_play,임재환,147,ko,공무원들이 하는 게 다 그렇지,https://appbot.co/apps/2127682/reviews/1278243328,negative
