key,datetime,img_urls/0,caption,img_urls/2,img_urls/3,img_urls/4,img_urls/5,img_urls/6,img_urls/7,img_urls/8,img_urls/9,img_urls/10
https://www.instagram.com/p/B0agUajJV9w/,2019-07-27T08:51:24.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/4a438a2b5fda5ab81b9f474689725319/5D3F438E/t51.2885-15/e35/66669111_2314644481963693_6547442965493388645_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"#따릉이#따릉이투어#따릉이와함께
#강남에서혜화까지갔는데 ....
#처음이자마지막일듯 #ㅋㅋㅋ
#자전거 #재밌어그램 #운동하는여자 #따릉이다이어트",https://instagram.ficn3-1.fna.fbcdn.net/vp/7bd2633e149fcc383b683b8126342ccc/5D3F95EF/t51.2885-15/e35/67351336_781318752264988_9051928272863736336_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/b4b40c3d988eb0feab84dc05c4537104/5D3F11C9/t51.2885-15/e35/66046404_392813994694389_6617901586325471078_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/c7a2b2b2e4910e4cac6672c25c6bc7de/5DE8B2BA/t51.2885-15/e35/p1080x1080/66351311_1108724772849051_3505120497601818286_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,
https://www.instagram.com/p/B0aeVj6l0cd/,2019-07-27T08:34:05.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/87de1a8873cdd17629a0c7523c5b92f6/5DE5529D/t51.2885-15/e35/66320707_156299858880139_4265958704000004298_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"#한강 #여의도 #따릉이 #🚲
두시간 열심히 탔으니 이제 먹어야지 🍻🍻🍻😇",,,,,,,,,
https://www.instagram.com/p/B0aXs-JD3yK/,2019-07-27T07:36:07.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8af8c68a4339acc20db6d1f4f5672fa9/5DD4A6B0/t51.2885-15/e35/66175952_2467820790131000_6280785611075922344_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"어제먹은 파전 순대국 더덕구이 빼러 #도림천 #따릉이
가는길도 험난 오는길도 험난..
세시간동안 너무힘들었다🥺

#오늘은양꼬치 #칭따오",https://instagram.ficn3-1.fna.fbcdn.net/vp/aea221cd99b2bd5a8bc35ac72af53a2f/5DD33BEC/t51.2885-15/e35/65693677_2337657963149833_7357965673998889871_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/db5830a46cbb6307551bd891d4f09724/5DE6B937/t51.2885-15/e35/65794294_151636039348447_7419284490895143501_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/be9ef454dcf2c442ab00b6d79be62ade/5DDB8077/t51.2885-15/e35/65854246_118758192501213_1447299106609551975_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,
https://www.instagram.com/p/B0aIhXJHFY8/,2019-07-27T05:23:27.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/29b7dc729286b892e6734262fd70cbca/5DECA4FF/t51.2885-15/e35/67067909_882229208823185_5176684732851085050_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"와 완전 로망이다🌂🐳🙆🏻
⠀⠀⠀⠀⠀
⠀⠀⠀
매일 업로드합니다 팔로우 해주세요🙏🏻",,,,,,,,,
https://www.instagram.com/p/B0aDVsfnmF6/,2019-07-27T04:38:10.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/fb85bb7b25093796efd84acbf810e809/5DCB8463/t51.2885-15/e35/s1080x1080/66441121_390391431832186_8864792657695454004_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"원망스런 장마때무네
못타다가 눈뜨니까 비안와서
지금이다 싶어 흐릴줄알고
썬크림조차 볼에 쥐오줌싸듯 바르는듯 마는듯
반쌩얼로 뛰쳐나갓는데
사진은 하필 흐릴때 찍어서 흐려보이지만 불태양이 떠서
태양으로 돌진하듯 #썬라이딩 을 즐겻더니
썬텐오일대신에 내 땀이 오일되어
의도치않은 #썬텐 을 맛보고 김종국이 되엇다
#이생망 그나저나 따릉이 고장낫나
1시간 50분만에 70키로 달렷따고
두배로 뻥튀기튀겨주는 내자전거
#아침운동 #운동 #운동스타그램 #운동하는여자 #자전거 #라이딩 #따릉이 3#도림천 #안양천 #한강 #190727토",https://instagram.ficn3-1.fna.fbcdn.net/vp/25b4c78d118d3cbd522f788e74fe262f/5DCF46C8/t51.2885-15/e35/s1080x1080/67152432_2400270843575943_4264168380825083494_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/979d4e2ed29bafcd8957b02821f26bc6/5DCF0569/t51.2885-15/e35/s1080x1080/66282448_118106529485328_4352952859193089029_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/777d0299400d298685aaf7af72622266/5DD5CB8E/t51.2885-15/e35/s1080x1080/66278201_2417361761854258_7522781921993805647_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/409ef94928220be165d52fa4b75eba8c/5DEC9E9B/t51.2885-15/e35/s1080x1080/65860667_739003323198117_1705416312856537461_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/00588fa6ab1c509203d16f272937dc65/5DEC6E43/t51.2885-15/e35/s1080x1080/66006091_2121488467960914_4231169126061730399_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/7113895efff8dcb90f2d15ed2fcd83d6/5DEA68F9/t51.2885-15/e35/s1080x1080/66200375_723011518144336_7852965010014747964_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/17349a6819659a03b0f0904b9fe8c34f/5DD8882B/t51.2885-15/e35/s1080x1080/66435523_555663344967359_7458434436834147958_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,
https://www.instagram.com/p/B0Z6Gdglm9k/,2019-07-27T03:17:27.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8c87f441c0ac47ec5ba71045bf7626d9/5DED88AD/t51.2885-15/e35/67162770_388080905242197_7345330669703137688_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"따릉이 타고 잠실 까지 가보겠다고
ㅋㅋㅋ 겆나 달렸는데 아우 못하겠다
따릉이는 따릉이다 포기
이글을 올리고
난 다시 왔던길을 돌아가야지ㅡㅡ....
ㅋㅋㅋㅋㅋㅋㅋㅋ
#따릉이 #사이클 #운동 #일상 #여름",https://instagram.ficn3-1.fna.fbcdn.net/vp/de1bc86dff217a5b4c248858468ce7cf/5DE11BD6/t51.2885-15/e35/65784955_470196030380240_2302429417262096907_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,https://instagram.ficn3-1.fna.fbcdn.net/vp/76b961bafce34236d9a0768f469f0c5d/5DDE9B4A/t51.2885-15/e35/67378638_336408110596285_5664900094006237968_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,
https://www.instagram.com/p/B0Z4_LNnAsK/,2019-07-27T03:07:43.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/4c0eba3663f34d8c2a112cdb467e11d9/5DD2718D/t51.2885-15/e35/s1080x1080/64331693_150668126009150_8945553991929167115_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"비온뒤 날씨 맑음#하늘예쁨
.
.
.
비비랑 #따릉이 #겸재교

#주말#자전거#산책#반려견#시츄#시츄스타그램#운동",https://instagram.ficn3-1.fna.fbcdn.net/vp/158d01a380824019a664904d71ede3c0/5DCD3EA2/t51.2885-15/e35/s1080x1080/66317111_438248166759538_5828620527555741838_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/dd945019ad3b4dd6faffc1ac5e493e59/5DD17E5D/t51.2885-15/e35/s1080x1080/66343911_2472249696131015_8582959886208668432_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/efda0d631cf99a60dcca10a4545d5493/5D3F4063/t51.2885-15/e35/65663164_332433937643670_8003259098731879914_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,
https://www.instagram.com/p/B0Z1koEHKHN/,2019-07-27T02:42:54.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/865f984285b687e4d58b744e6ad287cd/5D3F58F3/t51.2885-15/e35/66113339_484584252354212_8967271435172559022_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"#공간다반사 그리고 #개미
어제와 다르게 조금은 더 맑아진 날씨예요. 일요일 #툇마루마켓 열수 있을까 걱정했는데- 만날 수 있을 것 같아요💚
내일 12시-18시 카페앞에서 소소한 마켓을 운영합니다.
_
🍎7월 툇마루마켓셀러
@ariyoon_ @mayo_way @jtwo0522
@zo.ellie @idly_knitting _
_
맑아진 날씨만큼, 제 안의 개미들을 깨워서
이번 주말은 더 열심히 일하고 싶어지네요! 으샤으샤!
_
여름휴가의 극성수기라고 말하는 7월말,
나의 마음에게도 만족스러운 성수기가 되시길 바라며🙏🏼
(💛휴가의 안전은 1번입니다!)
_
💕사랑의 성수기는 8월 마지막주 일요일 #미팅살롱 입니다.
다음주에 신청자를 모집합니다. 많은 관심과 응원 감사해요!
@meeting_salon",,,,,,,,,
https://www.instagram.com/p/B0Z0fODnePa/,2019-07-27T02:28:24.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/1da2b53b9b187a12c28d070dbc54da5c/5DE328DD/t51.2885-15/e35/s1080x1080/66015646_132829981288885_3556788255509678153_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,자전거 타고싶다🚴‍♀️🚴‍♂️,,,,,,,,,
https://www.instagram.com/p/B0Zz2WCnh7V/,2019-07-27T02:26:41.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8b7ab91eb220d5f4418c606f1f01dbba/5D3F150D/t51.2885-15/e35/66444974_115840746157903_64849437230201769_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"_
덥지도 않았고 오징어 꿀맛이고, 💚",,,,,,,,,
https://www.instagram.com/p/B0ZxWhMF-zP/,2019-07-27T02:01:00.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/fa1fac4e0dfc12dd47ee0ec051b459a4/5DE0C3D6/t51.2885-15/e35/p1080x1080/66626674_464181314397120_3196250898004105239_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"매일 먹고 다니는데....
#따릉이 타면 무슨 소용이겠냐며..그래도
#오늘도 #오늘은 #뭐먹을까 #포니테일 #머리 #반묶음 #포니테일머리 #반묶음머리 꽂힌 요즘 염색도 하고싶은데 규정 좀 풀어줬으면.. #주말 #셀카 #셀피 #오늘의인스타그램 #소통 #소통해요 #소통해요우리 #🚲 #따릉이 #직딩 #직장인 #직장인스타그램 #주말나들이 #주말에뭐하지 #수유역 #수유역맛집 유역맛집",,,,,,,,,
https://www.instagram.com/p/B0Zw19aFpHg/,2019-07-27T01:57:36.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/4c9befdbf40cbf536903e1ab547bfef4/5D3F48A0/t51.2885-15/e35/67682559_1939941469440524_4384150648391468288_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,다나으면 #한강으로 #따릉이 타러가야지..,,,,,,,,,
https://www.instagram.com/p/B0ZwBf1pivV/,2019-07-27T01:49:23.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/94a86e693efd617a9320cb06a5542e77/5DE55EF9/t51.2885-15/e35/66504668_332167841025127_2149461139709164707_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"덥다더워..😬😬
#여름#28도#모닝운동#따릉이#자전거#다이어트#일상
찐 살과 이별하고싶다...빨리 빠져라😢",,,,,,,,,
https://www.instagram.com/p/B0ZuYslgJtE/,2019-07-27T01:35:05.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8aa6e8679b203e1b75d69e00bd3c97b8/5DCDD8CA/t51.2885-15/e35/65081571_2294090787341109_2106032925641996603_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"이제 퇴근은 자전거로

#자출#따릉이#퇴근#라이딩",https://instagram.ficn3-1.fna.fbcdn.net/vp/956d19e1186b2a1d30eb4c849406b905/5DE3F0F1/t51.2885-15/e35/67050228_145951566498549_604793894337384219_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/f2a1ed90e42875957109a55985b300ee/5DE7F2BB/t51.2885-15/e35/65621487_500673027424059_4699499873686630674_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/6127a10093699e8ba8b7cb015e7120d2/5DD2CEE5/t51.2885-15/e35/66036142_154723278944401_7973057102352747129_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/b99de047c6242467280db589caaa76c6/5DD02BEF/t51.2885-15/e35/67468617_431035984288802_8046838556249292377_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/ad4c91a0130771b35df0798ac7ef5500/5DCE9233/t51.2885-15/e35/67740571_160501771672117_6488737690622162045_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,
https://www.instagram.com/p/B0ZnxYxlGql/,2019-07-27T00:37:17.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/d1f85a83bc0f29f2a0181e359bdaad15/5DCAAB95/t51.2885-15/e35/s1080x1080/67338079_936216706726024_4813515162440461621_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"#오늘아침운동 🚵🏻‍♀️
#비온뒤한강 #매미소리 나는거 보니 #오늘도덥겠네 ☀️☀️
.
.
#운동스타그램 #따릉이 #자전거 #덥다 #korea #koreatour #hanriver #todayseoul #seoulnow #koreanow",https://instagram.ficn3-1.fna.fbcdn.net/vp/16a2ab2e4d2c4f174298815377275bab/5DE012EC/t51.2885-15/e35/s1080x1080/66709138_105050524078975_374054047638717933_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,,,
https://www.instagram.com/p/B0ZhvX4p0ae/,2019-07-26T23:44:35.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/3a08fa09756aab88854c1c0764c3d575/5D3F23C9/t51.2885-15/e15/66630753_484307965664173_7871585355151202841_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"요즘 일상 비맞으며 자전거타기
노래하면서 자전거 타니까 사람들이 이상하게 쳐다본다.....
#자전거 #따릉이 #한강 #폭우 #장마 #워터파크 #힐링 #마지막 #사진 #혐오주의 #성악 #이상하게 #보지마세요 #물지않아요",https://instagram.ficn3-1.fna.fbcdn.net/vp/85af600305a3d55f5e9bc47e9a9f6578/5DC8F082/t51.2885-15/e35/s1080x1080/66632061_366012730763481_2528353861070350862_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/8e2cf546d24571fe24e4d4d5ae9ff7cd/5DD85529/t51.2885-15/e35/s1080x1080/66343910_151795992665326_2097479056351947373_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/45604119c586d5544603e901c340bef2/5D3EF15B/t51.2885-15/e15/66374770_123515882247023_6359224364297581125_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,
https://www.instagram.com/p/B0Zd3axFAxO/,2019-07-26T23:10:44.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/00a2f9ebf09280a82b386dfec61492a8/5DD41F47/t51.2885-15/e35/66652153_532881380583969_448486499762283231_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"[[한방치료]]
작년 크리스마스이브 발생한 교통사고로
다친 다리 한방치료중
📌📌📌
적응되지 않은 고통 침
🥵🥵🥵
-2019년1월14일 월요일 한방자생병원 강남정-
#따릉이#자전거#운동#교통사고#물리치료#한방자생병원강남점#논현동물리치료#일상#일상💕#일상스타그램#일스타그램#놀이#일상기록#일상인스타그램#선팔# 인친#맞팔#소통#소통그램#인스타데일리#소통해요#인싸#",https://instagram.ficn3-1.fna.fbcdn.net/vp/d283b9f2028b095cfae19f8580ac1902/5DCAFA51/t51.2885-15/e35/61781315_152934052551576_6024059009227948135_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/de8dfa7c081a9eadaaec099e02471e8f/5DEE9DB4/t51.2885-15/e35/67459662_2196825597106210_7819391609701952570_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,,
https://www.instagram.com/p/B0ZSngeFBLf/,2019-07-26T21:32:26.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/d0e668bf407d7fe8708d8d8a955088f0/5DCDABBD/t51.2885-15/e35/p1080x1080/66445840_103083320972038_919691616799244567_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"우리나라의 #따릉이 랑 비슷하네
컬러가 상콤하니 이뻤던 자전거🚲
#하와이#하와이한달살기#여행#여행스타그램#일상",,,,,,,,,
https://www.instagram.com/p/B0Y7VJBB35Z/,2019-07-26T18:08:57.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/b0627153518874987ff0a32b56d7a858/5DE4DE3E/t51.2885-15/e35/65547405_115719546411267_2791543050957504830_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"그녀랑걷다 풀냄새맡고 삘타서 한강~
내즉흥받아주는 영심이 ㅜ갬동💜❤
근데... 간만에 자전거타서 당황;;👀
.
.
.
.
#한강 #즉흥 #갬성 #selfie #daily #음주 #자전거 #일상 #갑자기 #일탈 #장마 #까먹음 #비온다 #따릉이 #라이딩 #베스트드라이버",https://instagram.ficn3-1.fna.fbcdn.net/vp/91aa8dae2765a5f35b2d358644504738/5DE019A8/t51.2885-15/e35/67293378_723332058084375_403952908942108295_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/05bab403d3598c643a8efcf6f54a4517/5DEBD644/t51.2885-15/e35/67883432_2301961370116663_8904643847808862990_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,,
https://www.instagram.com/p/B0Y2UxQgGUN/,2019-07-26T17:25:12.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8ab6e6b53c95363746e3863aad4a1e14/5DCA74EE/t51.2885-15/e35/66796161_503571313727882_7245572745142384_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"깜빡 잊고 이제야 올리는 친구들과 새벽 한강
.
.
.
.
.
.
.
.
#인스타는 #어려워 #한강 #새벽 #3시 #따릉이 #자전거 #야경
#한강라면 #달다 #선팔하면맞팔 #다이어트해야지 #살빼자 #친구표정지못미",https://instagram.ficn3-1.fna.fbcdn.net/vp/820c4a458be490aaa74a8a956e5bafa6/5DCBDE1D/t51.2885-15/e35/66009122_2946661588739589_6210209320774618727_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/89d92ef4870bd3ed556e069c5b724171/5DE06D2E/t51.2885-15/e35/66622154_486733388780656_8580953056939737427_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,,,,
https://www.instagram.com/p/B0Y2SAvh1rf/,2019-07-26T17:24:50.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/67aaf7f1082ef900be95136fae06a3b5/5DDCD26D/t51.2885-15/e35/66362032_2028585540579520_4643543205694205240_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"여러모로 아쉬운게 많았던 직관... 사실 시작부터 삐걱거렸다.

유벤투스 경기단 지각으로 한시간 킥오프가 늦어져서 날도 더운데 참 뭐지 싶었다..!!! 그래도 시작한지 얼마 안돼서 오스마르가 중거리원더골을 넣으면서 더 집중해서 본듯!!! 그러나 전반이 끝나고 후반이 되어서도 호날두는 물만 계속 마시고 투입될 기미가 안보임...
오늘 움직임이 저 훈련영상뿐;;
사리...너무해... 그래도 부폰은 후반 교체출전했는데 확실히 안정감있고, 그냥 서있어도 멋있다ㅎㅎㅎ

경기장측도 아쉬웠던건 후반들어서 양팀 교체가 상당히 많았는데도 누가 교체되었는지 안내도 없고 전광판에도 역시나 안내가 없었다.

그래도 우리 전 리버풀선수 엠레찬봤다는 것에 만족ㅎㅎㅎ
경기내용은 필드에 있는 양팀 선수들이 최선을 다해 뛰어주어서 박진감넘치고 재미있었다.

사실상 호날두 현역에 있을때 마지막 내한이 아닐까 싶은데 너무 아쉬웠다!!! 구하기힘든 티켓 구해주신 시만행님께 다시한번 깊은 감사를❤
•
•
•
#서울 #마포 #상암 #월드컵경기장 #상암월드컵경기장 #k리그 #올스타전 #오스마르 #원더골 #유벤투스 #내한 #축구 #엠레찬 #호날두 #부폰 #리버풀 #콥 #한강 #따릉이 #자전거",https://instagram.ficn3-1.fna.fbcdn.net/vp/c62ba1eac9eefd7cb56ae7ebccf6d870/5DD26BF7/t51.2885-15/e35/67393591_407922109836034_3218160029818010398_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/8339133d51d54bd7c6f9917e82376b75/5D3F420E/t51.2885-15/e35/66289764_374796433221625_8537762062443275657_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/a7d0bec532ab99eaa2bc0c7c29c1ff98/5DD0BC08/t51.2885-15/e35/66712017_734296670319223_57132792234439833_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/966f6638ccff6c8e26be95294153335e/5DD662D5/t51.2885-15/e35/66795552_114689799652623_778833296621276563_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/dd4d9ddb7401d59cccc77f6b12512fa7/5DDF169E/t51.2885-15/e35/66655670_124875525451524_5362106683274628719_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/09221891c1eccc6c4080479dc0b5824b/5DE516AC/t51.2885-15/e35/65905403_194996878157948_6091251215336517811_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/713be1edd7a5c6d4c300713a750e0c5d/5DDB8CE8/t51.2885-15/e35/66243096_937199123280741_4102706565995060058_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/05d1890dae4fbc36dcbd37e18bc52f6d/5DCD5B45/t51.2885-15/e35/66283951_196230871370554_3500601644571047570_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/09d468dea366382483916541a7a73345/5D3F8F81/t51.2885-15/e35/66417771_484459095433592_8816050002976085164_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net
https://www.instagram.com/p/B0YvdSjgWla/,2019-07-26T16:25:12.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/88acd6d1caf9244461042ca8e59e50c7/5DC75F89/t51.2885-15/e35/67264443_660821374328816_4907054073141803228_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"#따릉이
야밤에 따릉따릉~~
🚲🚲🚲 #🚲#서울#자전거#라이딩#꿀잼#불광천#바다신사#해적왕#한량이#일상#daily#bike",,https://instagram.ficn3-1.fna.fbcdn.net/vp/723ded034a0ba03bf485c71636e9fb2f/5DE1D14D/t51.2885-15/e35/66027184_465468164274912_5846722135662674062_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/39d17d94f2f00ee78bbab1acd2a1ad93/5DE54181/t51.2885-15/e35/65799326_2345304889068602_1075835926820611833_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/db72404c9b655eca3f00b1ded2adf487/5DDC135A/t51.2885-15/e35/66908740_2566965593531131_1159032294040179009_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/e607a2a859c3e1521f721ee625b917a9/5DDAD1F5/t51.2885-15/e35/66073434_2274901456092624_5290756452766390317_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/255652fe231a6d3005eff468ec7025e5/5DCA60F3/t51.2885-15/e35/66827849_2386756068077711_7915993365909509387_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,
https://www.instagram.com/p/B0YpzQsBT78/,2019-07-26T15:35:46.000Z,https://instagram.ficn3-1.fna.fbcdn.net/vp/8fa3b213cbc85f410de320fb393b902b/5DCFBB6C/t51.2885-15/e35/s1080x1080/67510564_345655149695594_6307321669336612653_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,"서울살이 오늘로 벌써 한달째...🤗
이제 우리동네 옆동네에 조금씩 익숙해지는 중인...
어엿한 #강서구민
평생 이렇게 살 순 없지만ㅠㅠ
지금이 딱 좋다...
풍족하지 않아도 너무 평화롭다

가끔 밥도 잘 챙겨 먹어보고...
시간강사로 며칠 출근도 하고...
그리고 이젠 내 분신같은 #따릉이
어제도 오늘도 내일도 따릉따릉 따릉이🚲🚲^^
그리고 #플라잉요가 ... 앞으로 뭘 하게 되더라도
마음만은 늘 지금같이 잔잔하고 평화롭기를...🙏",https://instagram.ficn3-1.fna.fbcdn.net/vp/2213fda1d0a0f33118ca56f64c587497/5DD09FC8/t51.2885-15/e35/s1080x1080/64446216_2334944553439328_3352781292754174118_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/23ab550b8c7a455532055acd418406d7/5DCFD305/t51.2885-15/e35/s1080x1080/66833056_497261327708362_7886702742808091688_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/5adbebc70b313cdb8847368d43380582/5DCC6E27/t51.2885-15/e35/s1080x1080/65884727_1349039518584495_2680760957273535877_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/6699757cf527072b5a31b2d686a193ab/5DD678C0/t51.2885-15/e35/s1080x1080/67770176_905184979818880_5650783866464332494_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,https://instagram.ficn3-1.fna.fbcdn.net/vp/e1e2a8a013e2af09f20fdac785774568/5DC9AAEA/t51.2885-15/e35/s1080x1080/66314159_1243287082541025_7634607443001430647_n.jpg?_nc_ht=instagram.ficn3-1.fna.fbcdn.net,,,,
